date,day_of_week,student_id,department,semester,fingerprint_id,fingerprint_confidence,status,entry_time,exit_time,duration_hours,is_late,is_early_leave,pir_motion,ultrasonic_cm,accel_magnitude,activity_at_entry,zone
2026-03-15,Sunday,STU-018,BBA,2,18,229,present,10:03:00,17:06:00,7.05,1,0,1,65.2,1.767,walking,classroom_B
2026-03-15,Sunday,STU-019,EEE,6,19,268,present,09:03:00,16:52:00,7.82,0,0,1,76.1,1.203,walking,entrance
2026-03-15,Sunday,STU-020,CSE,5,20,238,present,09:17:00,13:14:00,3.95,0,1,1,58.3,1.506,walking,classroom_B
2026-03-15,Sunday,STU-021,CSE,8,21,229,present,09:18:00,15:58:00,6.67,0,0,1,65.7,1.529,walking,lab
2026-03-15,Sunday,STU-022,CSE,2,22,227,present,08:02:00,15:39:00,7.62,0,0,1,39.2,1.438,walking,classroom_A
2026-03-15,Sunday,STU-023,BBA,2,23,285,present,09:14:00,15:38:00,6.4,0,0,1,74.6,0.521,walking,lab
2026-03-15,Sunday,STU-024,CSE,5,24,290,present,08:22:00,13:21:00,4.98,0,1,1,53.6,1.293,walking,classroom_A
2026-03-15,Sunday,STU-025,CSE,6,25,244,present,09:24:00,17:23:00,7.98,1,0,1,24.1,1.24,walking,classroom_B
2026-03-15,Sunday,STU-026,CSE,4,26,249,present,08:30:00,15:19:00,6.82,0,0,1,37.5,1.57,walking,classroom_B
2026-03-15,Sunday,STU-027,CSE,1,27,234,present,09:17:00,15:58:00,6.68,0,0,1,57.6,1.411,walking,entrance
2026-03-15,Sunday,STU-028,CSE,5,28,272,present,08:28:00,17:42:00,9.23,0,0,1,25.6,1.128,walking,classroom_B
2026-03-15,Sunday,STU-029,CSE,4,29,207,present,09:26:00,16:24:00,6.97,0,0,1,61.9,1.358,walking,classroom_B
2026-03-15,Sunday,STU-030,CSE,7,30,216,present,09:09:00,13:37:00,4.47,0,1,1,68.6,1.104,walking,classroom_B
2026-03-15,Sunday,STU-031,EEE,8,31,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-15,Sunday,STU-032,EEE,3,32,295,present,09:27:00,17:22:00,7.92,1,0,1,78.2,0.344,standing,lab
2026-03-15,Sunday,STU-033,EEE,6,33,248,present,08:13:00,16:07:00,7.9,0,0,1,56.0,1.785,walking,lab
2026-03-15,Sunday,STU-034,CSE,5,34,204,present,10:47:00,15:17:00,4.5,1,0,1,30.4,0.502,walking,classroom_A
2026-03-15,Sunday,STU-035,CSE,3,35,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-15,Sunday,STU-036,CSE,4,36,270,present,08:28:00,17:28:00,9.0,0,0,1,78.3,0.631,walking,lab
2026-03-15,Sunday,STU-037,CSE,8,37,238,present,10:55:00,15:20:00,4.42,1,0,1,29.0,0.714,walking,lab
2026-03-15,Sunday,STU-038,BBA,5,38,250,present,08:07:00,16:04:00,7.95,0,0,1,47.5,1.662,walking,lab
2026-03-15,Sunday,STU-039,CSE,4,39,248,present,08:03:00,15:31:00,7.47,0,0,1,65.1,0.627,walking,classroom_B
2026-03-15,Sunday,STU-040,EEE,1,40,287,present,09:11:00,15:40:00,6.48,0,0,1,31.0,0.958,walking,classroom_B
2026-03-15,Sunday,STU-041,CSE,1,41,222,present,09:59:00,17:20:00,7.35,1,0,1,20.1,1.414,walking,classroom_B
2026-03-15,Sunday,STU-042,EEE,7,42,251,present,09:24:00,17:16:00,7.87,0,0,1,72.5,1.022,walking,classroom_A
2026-03-15,Sunday,STU-043,EEE,2,43,246,present,09:15:00,15:04:00,5.82,0,0,1,35.2,0.714,walking,entrance
2026-03-15,Sunday,STU-044,CSE,6,44,275,present,08:04:00,15:16:00,7.2,0,0,1,61.8,0.987,walking,lab
2026-03-15,Sunday,STU-045,CSE,8,45,263,present,09:18:00,14:18:00,5.0,1,1,1,34.6,1.276,walking,lab
2026-03-15,Sunday,STU-046,BBA,8,46,261,present,09:16:00,13:46:00,4.5,0,1,1,61.8,1.748,walking,entrance
2026-03-15,Sunday,STU-047,CSE,5,47,280,present,08:08:00,16:34:00,8.43,0,0,1,44.8,0.456,standing,entrance
2026-03-15,Sunday,STU-048,CSE,4,48,254,present,08:01:00,16:40:00,8.65,0,0,1,51.5,0.752,walking,classroom_B
2026-03-15,Sunday,STU-049,CSE,5,49,292,present,08:04:00,17:42:00,9.63,0,0,1,31.9,0.408,standing,classroom_B
2026-03-15,Sunday,STU-050,CSE,7,50,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-16,Monday,STU-001,CSE,1,1,282,present,09:11:00,16:55:00,7.73,1,0,1,40.1,1.337,walking,classroom_B
2026-03-16,Monday,STU-002,EEE,4,2,219,present,08:05:00,15:06:00,7.02,0,0,1,37.4,0.341,standing,lab
2026-03-16,Monday,STU-003,CSE,3,3,251,present,10:47:00,15:01:00,4.23,1,0,1,25.7,0.937,walking,classroom_A
2026-03-16,Monday,STU-004,CSE,2,4,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-16,Monday,STU-005,CSE,7,5,216,present,09:02:00,15:55:00,6.88,1,0,1,78.6,0.576,walking,classroom_A
2026-03-16,Monday,STU-006,CSE,1,6,209,present,08:30:00,17:48:00,9.3,0,0,1,22.8,0.471,standing,classroom_A
2026-03-16,Monday,STU-007,CSE,4,7,248,present,08:06:00,15:23:00,7.28,0,0,1,30.9,1.733,walking,entrance
2026-03-16,Monday,STU-008,CSE,1,8,216,present,09:10:00,16:43:00,7.55,0,0,1,37.0,0.625,walking,classroom_A
2026-03-16,Monday,STU-009,CSE,4,9,255,present,09:13:00,15:16:00,6.05,0,0,1,55.0,0.944,walking,classroom_B
2026-03-16,Monday,STU-010,CSE,7,10,280,present,09:07:00,16:40:00,7.55,0,0,1,60.2,1.657,walking,classroom_A
2026-03-16,Monday,STU-011,CSE,8,11,299,present,09:05:00,15:22:00,6.28,0,0,1,44.3,0.438,standing,classroom_A
2026-03-16,Monday,STU-012,CSE,5,12,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-16,Monday,STU-013,CSE,3,13,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-16,Monday,STU-014,BBA,6,14,207,present,09:30:00,15:55:00,6.42,0,0,1,58.4,1.229,walking,lab
2026-03-16,Monday,STU-015,EEE,3,15,236,present,09:07:00,17:44:00,8.62,0,0,1,42.3,1.617,walking,classroom_B
2026-03-16,Monday,STU-016,CSE,6,16,252,present,08:10:00,17:44:00,9.57,0,0,1,61.4,0.491,standing,classroom_B
2026-03-16,Monday,STU-017,CSE,2,17,260,present,09:15:00,15:19:00,6.07,0,0,1,26.2,0.423,standing,lab
2026-03-16,Monday,STU-018,BBA,2,18,284,present,08:23:00,15:20:00,6.95,0,0,1,36.3,0.73,walking,classroom_B
2026-03-16,Monday,STU-019,EEE,6,19,237,present,08:13:00,16:46:00,8.55,0,0,1,52.3,1.148,walking,classroom_A
2026-03-16,Monday,STU-020,CSE,5,20,210,present,08:13:00,13:43:00,5.5,0,1,1,76.8,0.452,standing,classroom_A
2026-03-16,Monday,STU-021,CSE,8,21,288,present,09:25:00,15:24:00,5.98,0,0,1,23.5,0.549,walking,entrance
2026-03-16,Monday,STU-022,CSE,2,22,217,present,09:30:00,17:01:00,7.52,0,0,1,53.4,0.88,walking,classroom_B
2026-03-16,Monday,STU-023,BBA,2,23,298,present,09:12:00,17:49:00,8.62,0,0,1,37.9,0.963,walking,classroom_A
2026-03-16,Monday,STU-024,CSE,5,24,226,present,09:24:00,16:22:00,6.97,1,0,1,65.0,1.676,walking,classroom_A
2026-03-16,Monday,STU-025,CSE,6,25,285,present,09:00:00,17:16:00,8.27,0,0,1,50.3,0.42,standing,entrance
2026-03-16,Monday,STU-026,CSE,4,26,286,present,09:18:00,17:26:00,8.13,0,0,1,47.1,0.338,standing,classroom_A
2026-03-16,Monday,STU-027,CSE,1,27,203,present,09:24:00,16:50:00,7.43,1,0,1,66.4,0.47,standing,classroom_A
2026-03-16,Monday,STU-028,CSE,5,28,285,present,08:06:00,16:17:00,8.18,0,0,1,32.9,0.929,walking,lab
2026-03-16,Monday,STU-029,CSE,4,29,209,present,08:09:00,14:05:00,5.93,0,1,1,63.7,1.597,walking,lab
2026-03-16,Monday,STU-030,CSE,7,30,275,present,08:03:00,16:37:00,8.57,0,0,1,59.3,1.294,walking,entrance
2026-03-16,Monday,STU-031,EEE,8,31,253,present,08:28:00,15:33:00,7.08,0,0,1,53.7,1.58,walking,entrance
2026-03-16,Monday,STU-032,EEE,3,32,215,present,09:56:00,15:15:00,5.32,1,0,1,37.5,1.732,walking,classroom_A
2026-03-16,Monday,STU-033,EEE,6,33,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-16,Monday,STU-034,CSE,5,34,289,present,08:01:00,15:04:00,7.05,0,0,1,45.5,1.017,walking,entrance
2026-03-16,Monday,STU-035,CSE,3,35,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-16,Monday,STU-036,CSE,4,36,211,present,08:02:00,16:06:00,8.07,0,0,1,71.3,1.486,walking,entrance
2026-03-16,Monday,STU-037,CSE,8,37,259,present,09:29:00,15:08:00,5.65,0,0,1,38.2,1.304,walking,entrance
2026-03-16,Monday,STU-038,BBA,5,38,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-16,Monday,STU-039,CSE,4,39,240,present,08:04:00,16:54:00,8.83,0,0,1,57.9,0.505,walking,lab
2026-03-16,Monday,STU-040,EEE,1,40,237,present,08:13:00,17:23:00,9.17,0,0,1,49.5,1.59,walking,classroom_A
2026-03-16,Monday,STU-041,CSE,1,41,214,present,08:01:00,16:19:00,8.3,0,0,1,56.9,1.286,walking,lab
2026-03-16,Monday,STU-042,EEE,7,42,209,present,08:20:00,16:18:00,7.97,0,0,1,72.6,1.365,walking,entrance
2026-03-16,Monday,STU-043,EEE,2,43,244,present,10:42:00,15:26:00,4.73,1,0,1,52.9,0.806,walking,classroom_B
2026-03-16,Monday,STU-044,CSE,6,44,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-16,Monday,STU-045,CSE,8,45,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-16,Monday,STU-046,BBA,8,46,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-16,Monday,STU-047,CSE,5,47,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-16,Monday,STU-048,CSE,4,48,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-16,Monday,STU-049,CSE,5,49,276,present,09:13:00,16:32:00,7.32,0,0,1,54.2,0.631,walking,entrance
2026-03-16,Monday,STU-050,CSE,7,50,246,present,09:13:00,17:58:00,8.75,0,0,1,44.1,0.846,walking,classroom_B
2026-03-17,Tuesday,STU-001,CSE,1,1,246,present,09:29:00,16:08:00,6.65,1,0,1,65.6,0.908,walking,entrance
2026-03-17,Tuesday,STU-002,EEE,4,2,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-17,Tuesday,STU-003,CSE,3,3,282,present,10:07:00,15:52:00,5.75,1,0,1,42.7,1.734,walking,lab
2026-03-17,Tuesday,STU-004,CSE,2,4,252,present,09:24:00,15:00:00,5.6,0,0,1,78.1,0.914,walking,entrance
2026-03-17,Tuesday,STU-005,CSE,7,5,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-17,Tuesday,STU-006,CSE,1,6,214,present,09:00:00,15:12:00,6.2,1,0,1,50.1,0.483,standing,classroom_A
2026-03-17,Tuesday,STU-007,CSE,4,7,241,present,09:35:00,15:34:00,5.98,1,0,1,36.7,1.599,walking,classroom_A
2026-03-17,Tuesday,STU-008,CSE,1,8,234,present,08:00:00,15:46:00,7.77,0,0,1,65.1,0.979,walking,entrance
2026-03-17,Tuesday,STU-009,CSE,4,9,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-17,Tuesday,STU-010,CSE,7,10,299,present,08:26:00,16:12:00,7.77,0,0,1,39.1,1.716,walking,classroom_A
2026-03-17,Tuesday,STU-011,CSE,8,11,285,present,08:25:00,16:07:00,7.7,0,0,1,58.4,0.839,walking,lab
2026-03-17,Tuesday,STU-012,CSE,5,12,203,present,08:00:00,17:01:00,9.02,0,0,1,71.1,1.642,walking,entrance
2026-03-17,Tuesday,STU-013,CSE,3,13,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-17,Tuesday,STU-014,BBA,6,14,283,present,09:27:00,17:48:00,8.35,0,0,1,74.4,0.694,walking,lab
2026-03-17,Tuesday,STU-015,EEE,3,15,271,present,08:17:00,13:41:00,5.4,0,1,1,50.6,1.69,walking,classroom_A
2026-03-17,Tuesday,STU-016,CSE,6,16,214,present,08:21:00,16:35:00,8.23,0,0,1,55.1,1.301,walking,entrance
2026-03-17,Tuesday,STU-017,CSE,2,17,276,present,09:08:00,15:52:00,6.73,0,0,1,63.2,1.164,walking,classroom_B
2026-03-17,Tuesday,STU-018,BBA,2,18,202,present,09:25:00,17:19:00,7.9,0,0,1,61.9,1.117,walking,classroom_B
2026-03-17,Tuesday,STU-019,EEE,6,19,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-17,Tuesday,STU-020,CSE,5,20,269,present,08:22:00,15:33:00,7.18,0,0,1,56.5,0.944,walking,lab
2026-03-17,Tuesday,STU-021,CSE,8,21,205,present,09:07:00,16:23:00,7.27,0,0,1,46.6,0.424,standing,classroom_B
2026-03-17,Tuesday,STU-022,CSE,2,22,207,present,09:21:00,16:37:00,7.27,0,0,1,73.9,0.51,walking,classroom_A
2026-03-17,Tuesday,STU-023,BBA,2,23,237,present,10:39:00,17:39:00,7.0,1,0,1,70.9,0.704,walking,lab
2026-03-17,Tuesday,STU-024,CSE,5,24,223,present,09:25:00,15:34:00,6.15,0,0,1,36.9,0.661,walking,classroom_A
2026-03-17,Tuesday,STU-025,CSE,6,25,239,present,08:24:00,13:29:00,5.08,0,1,1,62.6,0.466,standing,classroom_B
2026-03-17,Tuesday,STU-026,CSE,4,26,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-17,Tuesday,STU-027,CSE,1,27,222,present,09:14:00,17:59:00,8.75,0,0,1,21.7,1.551,walking,lab
2026-03-17,Tuesday,STU-028,CSE,5,28,279,present,08:07:00,15:14:00,7.12,0,0,1,59.4,1.492,walking,classroom_B
2026-03-17,Tuesday,STU-029,CSE,4,29,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-17,Tuesday,STU-030,CSE,7,30,217,present,08:16:00,15:17:00,7.02,0,0,1,21.2,1.208,walking,lab
2026-03-17,Tuesday,STU-031,EEE,8,31,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-17,Tuesday,STU-032,EEE,3,32,203,present,10:18:00,17:08:00,6.83,1,0,1,69.8,0.753,walking,lab
2026-03-17,Tuesday,STU-033,EEE,6,33,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-17,Tuesday,STU-034,CSE,5,34,200,present,08:28:00,17:13:00,8.75,0,0,1,48.5,0.894,walking,classroom_A
2026-03-17,Tuesday,STU-035,CSE,3,35,268,present,08:26:00,15:32:00,7.1,0,0,1,22.7,1.47,walking,classroom_B
2026-03-17,Tuesday,STU-036,CSE,4,36,279,present,08:03:00,17:15:00,9.2,0,0,1,32.7,0.639,walking,lab
2026-03-17,Tuesday,STU-037,CSE,8,37,248,present,09:11:00,17:21:00,8.17,1,0,1,45.8,0.519,walking,classroom_B
2026-03-17,Tuesday,STU-038,BBA,5,38,239,present,09:02:00,16:22:00,7.33,0,0,1,78.2,0.304,standing,lab
2026-03-17,Tuesday,STU-039,CSE,4,39,227,present,08:00:00,16:46:00,8.77,0,0,1,68.2,0.505,walking,classroom_A
2026-03-17,Tuesday,STU-040,EEE,1,40,237,present,09:29:00,15:18:00,5.82,0,0,1,39.9,0.962,walking,classroom_B
2026-03-17,Tuesday,STU-041,CSE,1,41,289,present,08:19:00,16:12:00,7.88,0,0,1,60.7,1.669,walking,entrance
2026-03-17,Tuesday,STU-042,EEE,7,42,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-17,Tuesday,STU-043,EEE,2,43,253,present,08:11:00,16:41:00,8.5,0,0,1,73.8,0.4,standing,entrance
2026-03-17,Tuesday,STU-044,CSE,6,44,292,present,10:30:00,16:42:00,6.2,1,0,1,24.5,1.237,walking,classroom_A
2026-03-17,Tuesday,STU-045,CSE,8,45,261,present,10:40:00,16:01:00,5.35,1,0,1,43.2,1.249,walking,classroom_A
2026-03-17,Tuesday,STU-046,BBA,8,46,217,present,10:07:00,17:09:00,7.03,1,0,1,24.3,0.868,walking,classroom_B
2026-03-17,Tuesday,STU-047,CSE,5,47,202,present,09:02:00,13:38:00,4.6,0,1,1,38.7,0.36,standing,classroom_A
2026-03-17,Tuesday,STU-048,CSE,4,48,233,present,08:27:00,17:04:00,8.62,0,0,1,32.4,0.956,walking,lab
2026-03-17,Tuesday,STU-049,CSE,5,49,263,present,09:03:00,17:12:00,8.15,0,0,1,68.1,0.919,walking,entrance
2026-03-17,Tuesday,STU-050,CSE,7,50,249,present,08:01:00,14:42:00,6.68,0,1,1,72.2,1.506,walking,classroom_A
2026-03-18,Wednesday,STU-001,CSE,1,1,208,present,10:55:00,15:55:00,5.0,1,0,1,73.2,1.508,walking,lab
2026-03-18,Wednesday,STU-002,EEE,4,2,246,present,08:30:00,15:31:00,7.02,0,0,1,77.0,1.309,walking,classroom_B
2026-03-18,Wednesday,STU-003,CSE,3,3,220,present,09:08:00,17:18:00,8.17,0,0,1,55.3,0.547,walking,classroom_B
2026-03-18,Wednesday,STU-004,CSE,2,4,272,present,10:40:00,15:26:00,4.77,1,0,1,54.7,0.928,walking,lab
2026-03-18,Wednesday,STU-005,CSE,7,5,253,present,09:55:00,15:48:00,5.88,1,0,1,46.8,1.366,walking,classroom_A
2026-03-18,Wednesday,STU-006,CSE,1,6,234,present,08:19:00,15:16:00,6.95,0,0,1,61.1,1.6,walking,entrance
2026-03-18,Wednesday,STU-007,CSE,4,7,263,present,09:28:00,13:50:00,4.37,0,1,1,31.8,0.992,walking,entrance
2026-03-18,Wednesday,STU-008,CSE,1,8,237,present,09:27:00,16:07:00,6.67,0,0,1,71.8,1.347,walking,entrance
2026-03-18,Wednesday,STU-009,CSE,4,9,218,present,08:02:00,17:43:00,9.68,0,0,1,70.5,1.461,walking,classroom_A
2026-03-18,Wednesday,STU-010,CSE,7,10,291,present,09:59:00,17:17:00,7.3,1,0,1,39.0,1.684,walking,lab
2026-03-18,Wednesday,STU-011,CSE,8,11,300,present,09:26:00,17:08:00,7.7,1,0,1,70.9,1.769,walking,lab
2026-03-18,Wednesday,STU-012,CSE,5,12,286,present,08:00:00,15:57:00,7.95,0,0,1,73.3,1.077,walking,classroom_B
2026-03-18,Wednesday,STU-013,CSE,3,13,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-18,Wednesday,STU-014,BBA,6,14,265,present,08:13:00,17:36:00,9.38,0,0,1,42.9,0.55,walking,lab
2026-03-18,Wednesday,STU-015,EEE,3,15,277,present,09:24:00,14:40:00,5.27,1,1,1,60.6,1.676,walking,lab
2026-03-18,Wednesday,STU-016,CSE,6,16,214,present,10:58:00,17:45:00,6.78,1,0,1,70.0,1.601,walking,classroom_A
2026-03-18,Wednesday,STU-017,CSE,2,17,242,present,08:11:00,13:04:00,4.88,0,1,1,26.5,0.738,walking,entrance
2026-03-18,Wednesday,STU-018,BBA,2,18,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-18,Wednesday,STU-019,EEE,6,19,273,present,08:17:00,15:33:00,7.27,0,0,1,64.0,1.258,walking,entrance
2026-03-18,Wednesday,STU-020,CSE,5,20,265,present,09:17:00,16:25:00,7.13,1,0,1,43.1,0.81,walking,classroom_A
2026-03-18,Wednesday,STU-021,CSE,8,21,240,present,08:08:00,15:30:00,7.37,0,0,1,38.6,0.828,walking,entrance
2026-03-18,Wednesday,STU-022,CSE,2,22,262,present,10:33:00,16:18:00,5.75,1,0,1,46.8,1.561,walking,lab
2026-03-18,Wednesday,STU-023,BBA,2,23,277,present,08:04:00,17:06:00,9.03,0,0,1,44.3,1.091,walking,classroom_A
2026-03-18,Wednesday,STU-024,CSE,5,24,254,present,10:33:00,16:51:00,6.3,1,0,1,51.0,0.469,standing,lab
2026-03-18,Wednesday,STU-025,CSE,6,25,205,present,08:21:00,16:04:00,7.72,0,0,1,48.6,1.379,walking,entrance
2026-03-18,Wednesday,STU-026,CSE,4,26,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-18,Wednesday,STU-027,CSE,1,27,269,present,08:18:00,16:28:00,8.17,0,0,1,62.3,0.854,walking,classroom_B
2026-03-18,Wednesday,STU-028,CSE,5,28,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-18,Wednesday,STU-029,CSE,4,29,259,present,08:09:00,16:42:00,8.55,0,0,1,28.5,1.658,walking,lab
2026-03-18,Wednesday,STU-030,CSE,7,30,226,present,09:29:00,17:31:00,8.03,0,0,1,56.3,0.306,standing,classroom_A
2026-03-18,Wednesday,STU-031,EEE,8,31,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-18,Wednesday,STU-032,EEE,3,32,282,present,08:15:00,16:37:00,8.37,0,0,1,53.6,0.633,walking,classroom_B
2026-03-18,Wednesday,STU-033,EEE,6,33,254,present,08:05:00,17:23:00,9.3,0,0,1,76.6,0.46,standing,classroom_A
2026-03-18,Wednesday,STU-034,CSE,5,34,201,present,08:17:00,16:08:00,7.85,0,0,1,73.2,1.258,walking,classroom_A
2026-03-18,Wednesday,STU-035,CSE,3,35,296,present,10:50:00,16:58:00,6.13,1,0,1,64.8,0.474,standing,classroom_B
2026-03-18,Wednesday,STU-036,CSE,4,36,210,present,09:06:00,13:00:00,3.9,0,1,1,46.6,0.52,walking,entrance
2026-03-18,Wednesday,STU-037,CSE,8,37,206,present,08:09:00,16:13:00,8.07,0,0,1,73.3,0.823,walking,lab
2026-03-18,Wednesday,STU-038,BBA,5,38,215,present,09:03:00,17:57:00,8.9,0,0,1,45.6,1.317,walking,lab
2026-03-18,Wednesday,STU-039,CSE,4,39,277,present,09:24:00,16:26:00,7.03,0,0,1,37.8,1.214,walking,lab
2026-03-18,Wednesday,STU-040,EEE,1,40,236,present,09:00:00,14:09:00,5.15,0,1,1,29.7,1.717,walking,lab
2026-03-18,Wednesday,STU-041,CSE,1,41,209,present,08:30:00,15:53:00,7.38,0,0,1,25.3,1.44,walking,classroom_A
2026-03-18,Wednesday,STU-042,EEE,7,42,297,present,09:22:00,17:15:00,7.88,0,0,1,45.3,0.471,standing,lab
2026-03-18,Wednesday,STU-043,EEE,2,43,290,present,10:02:00,15:02:00,5.0,1,0,1,24.2,1.543,walking,classroom_A
2026-03-18,Wednesday,STU-044,CSE,6,44,259,present,10:22:00,17:13:00,6.85,1,0,1,60.2,1.665,walking,lab
2026-03-18,Wednesday,STU-045,CSE,8,45,211,present,09:09:00,17:13:00,8.07,0,0,1,41.5,1.2,walking,entrance
2026-03-18,Wednesday,STU-046,BBA,8,46,281,present,09:12:00,17:32:00,8.33,0,0,1,75.4,0.881,walking,classroom_B
2026-03-18,Wednesday,STU-047,CSE,5,47,284,present,09:05:00,16:44:00,7.65,1,0,1,28.3,0.912,walking,classroom_B
2026-03-18,Wednesday,STU-048,CSE,4,48,292,present,09:08:00,17:57:00,8.82,0,0,1,30.0,1.047,walking,classroom_A
2026-03-18,Wednesday,STU-049,CSE,5,49,285,present,09:01:00,17:03:00,8.03,1,0,1,25.2,1.419,walking,entrance
2026-03-18,Wednesday,STU-050,CSE,7,50,251,present,09:08:00,15:31:00,6.38,0,0,1,72.6,1.732,walking,classroom_A
2026-03-19,Thursday,STU-001,CSE,1,1,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-19,Thursday,STU-002,EEE,4,2,297,present,09:27:00,15:24:00,5.95,0,0,1,55.9,1.549,walking,classroom_A
2026-03-19,Thursday,STU-003,CSE,3,3,266,present,09:37:00,13:04:00,3.45,1,1,1,53.2,0.471,standing,entrance
2026-03-19,Thursday,STU-004,CSE,2,4,235,present,08:05:00,15:21:00,7.27,0,0,1,61.9,0.397,standing,classroom_A
2026-03-19,Thursday,STU-005,CSE,7,5,254,present,08:29:00,15:40:00,7.18,0,0,1,46.6,0.433,standing,lab
2026-03-19,Thursday,STU-006,CSE,1,6,208,present,08:04:00,17:40:00,9.6,0,0,1,45.7,0.823,walking,classroom_B
2026-03-19,Thursday,STU-007,CSE,4,7,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-19,Thursday,STU-008,CSE,1,8,211,present,09:29:00,15:53:00,6.4,0,0,1,71.8,0.355,standing,classroom_B
2026-03-19,Thursday,STU-009,CSE,4,9,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-19,Thursday,STU-010,CSE,7,10,237,present,10:31:00,17:28:00,6.95,1,0,1,57.1,1.768,walking,entrance
2026-03-19,Thursday,STU-011,CSE,8,11,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-19,Thursday,STU-012,CSE,5,12,203,present,08:15:00,17:55:00,9.67,0,0,1,41.4,1.436,walking,entrance
2026-03-19,Thursday,STU-013,CSE,3,13,284,present,08:16:00,16:55:00,8.65,0,0,1,73.9,1.096,walking,classroom_A
2026-03-19,Thursday,STU-014,BBA,6,14,281,present,09:00:00,14:56:00,5.93,0,1,1,66.6,0.542,walking,lab
2026-03-19,Thursday,STU-015,EEE,3,15,289,present,09:14:00,17:32:00,8.3,0,0,1,20.7,1.332,walking,lab
2026-03-19,Thursday,STU-016,CSE,6,16,291,present,09:05:00,17:38:00,8.55,0,0,1,60.6,1.107,walking,entrance
2026-03-19,Thursday,STU-017,CSE,2,17,261,present,09:18:00,15:20:00,6.03,0,0,1,40.5,1.02,walking,classroom_A
2026-03-19,Thursday,STU-018,BBA,2,18,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-19,Thursday,STU-019,EEE,6,19,203,present,09:58:00,17:34:00,7.6,1,0,1,21.5,1.686,walking,classroom_B
2026-03-19,Thursday,STU-020,CSE,5,20,217,present,09:10:00,17:12:00,8.03,0,0,1,54.3,1.185,walking,classroom_B
2026-03-19,Thursday,STU-021,CSE,8,21,207,present,10:05:00,16:33:00,6.47,1,0,1,45.7,1.61,walking,classroom_B
2026-03-19,Thursday,STU-022,CSE,2,22,257,present,09:08:00,17:11:00,8.05,0,0,1,51.4,1.142,walking,lab
2026-03-19,Thursday,STU-023,BBA,2,23,215,present,09:41:00,13:37:00,3.93,1,1,1,31.8,0.453,standing,classroom_A
2026-03-19,Thursday,STU-024,CSE,5,24,296,present,09:26:00,16:17:00,6.85,0,0,1,30.3,1.754,walking,lab
2026-03-19,Thursday,STU-025,CSE,6,25,215,present,09:10:00,15:26:00,6.27,1,0,1,56.3,1.251,walking,entrance
2026-03-19,Thursday,STU-026,CSE,4,26,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-19,Thursday,STU-027,CSE,1,27,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-19,Thursday,STU-028,CSE,5,28,217,present,10:50:00,16:41:00,5.85,1,0,1,62.6,0.689,walking,lab
2026-03-19,Thursday,STU-029,CSE,4,29,288,present,09:00:00,16:31:00,7.52,0,0,1,73.0,0.438,standing,classroom_B
2026-03-19,Thursday,STU-030,CSE,7,30,0,absent,,,0.0,0,0,0,0.0,0.0,,
2026-03-19,Thursday,STU-031,EEE,8,31,300,present,09:08:00,14:34:00,5.43,0,1,1,74.2,0.612,walking,classroom_B
2026-03-19,Thursday,STU-032,EEE,3,32,268,present,08:08:00,16:57:00,8.82,0,0,1,52.9,1.294,walking,lab
